42056;-11.6719,26.7384;MA-11;Laayoune-Sakia El Hamra;Smara
0;-5.7275,33.6486;MA-03;Fes-Meknes;Ait Irouh
0;-5.7224,33.6528;MA-03;Fes-Meknes;Ait Yahya
0;-5.7244,33.6371;MA-03;Fes-Meknes;Ait Haddou Ou Charrou
0;-5.7115,33.6330;MA-03;Fes-Meknes;Ain Azza
0;-5.6873,33.6344;MA-03;Fes-Meknes;Ait Ou Sahla
0;-5.6862,33.6429;MA-03;Fes-Meknes;Dar Chaib Addi
0;-5.7036,33.6523;MA-03;Fes-Meknes;Ait Brahim
0;-5.6664,33.6317;MA-03;Fes-Meknes;Ait Marghad
0;-5.6632,33.6307;MA-03;Fes-Meknes;Amaragh
0;-5.6603,33.6268;MA-03;Fes-Meknes;Ait Bourzah
0;-5.6590,33.6393;MA-03;Fes-Meknes;Dar Bouchiker
0;-5.6648,33.6407;MA-03;Fes-Meknes;Coopérative El Gharbia
0;-5.6747,33.6544;MA-03;Fes-Meknes;Ait Hammou Moussa
0;-5.6553,33.6506;MA-03;Fes-Meknes;Coopérative El Omariya
0;-5.6344,33.6485;MA-03;Fes-Meknes;Dar El Gharbi Driss
0;-5.6324,33.6635;MA-03;Fes-Meknes;Coopérative Salima
0;-5.6266,33.6664;MA-03;Fes-Meknes;Ait Ali Ou Daoud
0;-5.6535,33.6670;MA-03;Fes-Meknes;Coopérative El Yousoufia
0;-5.6465,33.6563;MA-03;Fes-Meknes;Ait Khamssa
0;-5.6563,33.6699;MA-03;Fes-Meknes;Coopérative El Omariya
0;-5.6663,33.6953;MA-03;Fes-Meknes;Coopérative Slimane
0;-5.6447,33.6922;MA-03;Fes-Meknes;Coopérative Salima
0;-5.6289,33.6904;MA-03;Fes-Meknes;Ain Oubejja
0;-5.6326,33.6777;MA-03;Fes-Meknes;Yaltou Haddou
0;-5.6553,33.6764;MA-03;Fes-Meknes;Communauté Ait Oulkhalfen
0;-5.6561,33.6854;MA-03;Fes-Meknes;Coopérative Mabrouka
0;-5.6391,33.7017;MA-03;Fes-Meknes;Ait Anja
0;-5.6645,33.7035;MA-03;Fes-Meknes;Bel Kheir
0;-5.6673,33.7108;MA-03;Fes-Meknes;Driss Ou Hammou
0;-5.6657,33.7124;MA-03;Fes-Meknes;Douar Assou
0;-5.6665,33.7157;MA-03;Fes-Meknes;Ain Lahsen
0;-5.6633,33.7128;MA-03;Fes-Meknes;Douar Brahim
0;-5.6578,33.7155;MA-03;Fes-Meknes;Lqachla
0;-5.6671,33.7218;MA-03;Fes-Meknes;El Qissariya
4094;-5.6687,33.7158;MA-03;Fes-Meknes;Sebt Jahjouh
0;-5.6772,33.7218;MA-03;Fes-Meknes;El Karyane
0;-5.6773,33.7256;MA-03;Fes-Meknes;Dar Boussif
0;-5.6598,33.7236;MA-03;Fes-Meknes;Dar Manfoukh
0;-5.6486,33.7175;MA-03;Fes-Meknes;El Haj Haddou
0;-5.6501,33.7159;MA-03;Fes-Meknes;Sahraoua
0;-5.6427,33.7120;MA-03;Fes-Meknes;Dar Qoudad
0;-5.6250,33.7109;MA-03;Fes-Meknes;Ait Sidi Chibani
0;-5.6646,33.7317;MA-03;Fes-Meknes;Ait Ghris
0;-5.6601,33.7468;MA-03;Fes-Meknes;Dar El Mimoune
0;-5.6493,33.7387;MA-03;Fes-Meknes;Douar Bel Kora
0;-5.6495,33.7272;MA-03;Fes-Meknes;Dar Lakhouaja
0;-5.6274,33.7435;MA-03;Fes-Meknes;Ait Moussa
0;-5.6596,33.7404;MA-03;Fes-Meknes;Aqasri
0;-5.7462,33.7079;MA-04;Rabat-Salé-Kénitra;Bouyesguine
0;-8.2322,31.7425;MA-07;Marrakesh-Safi;Qaddour L’abdi
0;-8.2057,31.7339;MA-07;Marrakesh-Safi;Al ’Abdi
0;-8.2063,31.7211;MA-07;Marrakesh-Safi;Bel Hachmi
0;-8.2410,31.7017;MA-07;Marrakesh-Safi;Douar Nwaji
0;-8.2165,31.6964;MA-07;Marrakesh-Safi;Bouyma
0;-8.2122,31.6973;MA-07;Marrakesh-Safi;Douar l’ich
0;-8.2198,31.6803;MA-07;Marrakesh-Safi;Douar Dra’lamzara
0;-8.1933,31.6809;MA-07;Marrakesh-Safi;Dwabat
0;-8.1942,31.6758;MA-07;Marrakesh-Safi;Douar ’Sila
0;-8.1989,31.6714;MA-07;Marrakesh-Safi;Damaine Swihla
0;-8.2410,31.6548;MA-07;Marrakesh-Safi;Ayt Çghir
0;-8.2340,31.6488;MA-07;Marrakesh-Safi;Douar Dwira
0;-8.2179,31.6528;MA-07;Marrakesh-Safi;Douar Drag
0;-8.2132,31.6407;MA-07;Marrakesh-Safi;Douar Jniynat
0;-8.1959,31.6377;MA-07;Marrakesh-Safi;Douar al Qayd
0;-8.2154,31.6311;MA-07;Marrakesh-Safi;Douar Felil
0;-8.2138,31.6036;MA-07;Marrakesh-Safi;Douar Aj-Jorf
0;-8.2095,31.5845;MA-07;Marrakesh-Safi;Douar al Hrach
0;-8.2019,31.5699;MA-07;Marrakesh-Safi;Douar Ayt Haddiya
0;-8.2395,31.5541;MA-07;Marrakesh-Safi;Ayt ’Ali Limouri
0;-8.2111,31.5610;MA-07;Marrakesh-Safi;Dar Takarkiss
0;-8.2394,31.5506;MA-07;Marrakesh-Safi;Douar al ’Askri
0;-8.2418,31.5355;MA-07;Marrakesh-Safi;Douar al Krissi
0;-8.2172,31.5335;MA-07;Marrakesh-Safi;Ayt Wahbi
0;-8.1982,31.5390;MA-07;Marrakesh-Safi;Al Qjar
0;-8.2127,31.5216;MA-07;Marrakesh-Safi;Tahar L’abed
0;-8.2220,31.5175;MA-07;Marrakesh-Safi;Laghtitiss
0;-8.2358,31.5015;MA-07;Marrakesh-Safi;Ayt Saghiouchene
0;-8.2124,31.5023;MA-07;Marrakesh-Safi;Ayt Bou Hamoun
0;-8.1692,31.5018;MA-07;Marrakesh-Safi;Al Owadess
0;-8.1758,31.5096;MA-07;Marrakesh-Safi;Zitoun
0;-8.1807,31.5155;MA-07;Marrakesh-Safi;Ayt ’Attawi
0;-8.1748,31.5178;MA-07;Marrakesh-Safi;Ayt Dich
0;-8.1629,31.5177;MA-07;Marrakesh-Safi;Douar Cherifia
0;-8.1744,31.5284;MA-07;Marrakesh-Safi;Douar Salas
0;-8.1479,31.5390;MA-07;Marrakesh-Safi;Douar Ahmar
0;-8.1727,31.5459;MA-07;Marrakesh-Safi;Ayt Bou Ziyane
0;-8.1912,31.5609;MA-07;Marrakesh-Safi;Ayt Oumzi
0;-8.1646,31.5491;MA-07;Marrakesh-Safi;Ayt Goub
0;-8.1921,31.5792;MA-07;Marrakesh-Safi;Ayt Brahim
0;-8.1878,31.5843;MA-07;Marrakesh-Safi;Ayt Habibi
0;-8.1893,31.5872;MA-07;Marrakesh-Safi;Ayt al Goufi
0;-8.1343,31.5773;MA-07;Marrakesh-Safi;Douar Jnane Drawi
0;-8.1840,31.5920;MA-07;Marrakesh-Safi;Jbabia
0;-8.1510,31.5920;MA-07;Marrakesh-Safi;Douar Mnabha
0;-8.1403,31.6051;MA-07;Marrakesh-Safi;Douar al Bacha
0;-8.1581,31.6291;MA-07;Marrakesh-Safi;Sa’ada
0;-8.1838,31.6511;MA-07;Marrakesh-Safi;Douar Ar Ragueb
0;-8.1540,31.6472;MA-07;Marrakesh-Safi;Mrabtine
0;-8.1765,31.6790;MA-07;Marrakesh-Safi;Ahl Tayebou Mrabtine
0;-8.1701,31.6813;MA-07;Marrakesh-Safi;Douar Cheikh al Himed
0;-8.1557,31.7189;MA-07;Marrakesh-Safi;Oulad Ahmed
0;-8.1357,31.6666;MA-07;Marrakesh-Safi;Douar al Ba’jah
0;-8.1276,31.6557;MA-07;Marrakesh-Safi;Douar Bour as-Shab
0;-8.1335,31.6401;MA-07;Marrakesh-Safi;Oulad Bel Iahsene
0;-8.1252,31.6280;MA-07;Marrakesh-Safi;Douar Frakich
0;-8.0901,31.6264;MA-07;Marrakesh-Safi;Douar Rib
0;-8.1119,31.6213;MA-07;Marrakesh-Safi;Douar Arja
0;-8.0928,31.6082;MA-07;Marrakesh-Safi;Moulay ’Ali
0;-8.1036,31.5921;MA-07;Marrakesh-Safi;Moulay al Hiba
0;-8.0879,31.5895;MA-07;Marrakesh-Safi;Douar Boudhir
0;-8.0997,31.5806;MA-07;Marrakesh-Safi;Sidi ’Ali Oulhaj
0;-8.1000,31.5777;MA-07;Marrakesh-Safi;Oulad al Garne
0;-8.1261,31.5572;MA-07;Marrakesh-Safi;Douar Asraghna
0;-8.1148,31.5437;MA-07;Marrakesh-Safi;Douar Cherif
0;-8.1063,31.5432;MA-07;Marrakesh-Safi;Douar Ben ’Omar
0;-8.0417,31.5129;MA-07;Marrakesh-Safi;Douar Tawna
0;-8.0613,31.5208;MA-07;Marrakesh-Safi;Douar Sidi Bou Zid
0;-8.0295,31.5362;MA-07;Marrakesh-Safi;Oulad Yahya
0;-8.0612,31.5471;MA-07;Marrakesh-Safi;Douar Ayt Mbarek
0;-8.0454,31.5616;MA-07;Marrakesh-Safi;Douar Ben Kirane
0;-8.0374,31.5620;MA-07;Marrakesh-Safi;Ben Gawi
0;-8.0447,31.5780;MA-07;Marrakesh-Safi;Moulay Boubker
0;-8.0616,31.5991;MA-07;Marrakesh-Safi;Douar al Hofra
0;-8.0378,31.5990;MA-07;Marrakesh-Safi;Oulad Chawi
0;-8.0680,31.6166;MA-07;Marrakesh-Safi;Sidi ’Abdessalam
0;-8.0739,31.6256;MA-07;Marrakesh-Safi;Douar al Yazide
0;-8.0465,31.6145;MA-07;Marrakesh-Safi;Al Harch
0;-8.0826,31.6365;MA-07;Marrakesh-Safi;Douar Tawzi
0;-8.0363,31.6727;MA-07;Marrakesh-Safi;Bel Mjid
0;-8.0421,31.6785;MA-07;Marrakesh-Safi;Al Houmri
0;-8.0378,31.6837;MA-07;Marrakesh-Safi;Oulad Ch’ayb
0;-8.0345,31.7107;MA-07;Marrakesh-Safi;Moulay ’Abdennbi
0;-8.0101,31.6841;MA-07;Marrakesh-Safi;Al Gartite
0;-8.0033,31.6832;MA-07;Marrakesh-Safi;Sraghna
0;-8.0035,31.6761;MA-07;Marrakesh-Safi;Moulay al Mahdi
0;-8.0107,31.5089;MA-07;Marrakesh-Safi;Douar Alalmat
0;-8.1644,31.6883;MA-07;Marrakesh-Safi;Oulad Abba
0;-4.2230,33.9860;MA-03;Fes-Meknes;Douar Sidi Bou Lahsene
0;-4.1982,33.9918;MA-03;Fes-Meknes;Mon Fre
0;-4.1165,33.9947;MA-03;Fes-Meknes;Douar Chebbout
0;-4.1034,33.9884;MA-03;Fes-Meknes;Douar Iç-çeffahen
0;-4.0741,33.9765;MA-03;Fes-Meknes;Douar Al Khanfra
0;-4.0866,33.9891;MA-03;Fes-Meknes;Douar Imedrane
0;-4.0817,33.9783;MA-03;Fes-Meknes;Douar Ach’ari
0;-4.0235,33.9739;MA-03;Fes-Meknes;Douar Bdought
0;-4.0025,33.9686;MA-03;Fes-Meknes;Al Wajjiq
0;-4.0328,33.9591;MA-03;Fes-Meknes;Douar Ayt Issil
0;-4.0609,33.9590;MA-03;Fes-Meknes;Douar Agherbi
0;-4.0320,33.9439;MA-03;Fes-Meknes;Douar Linnjo
0;-4.0635,33.9571;MA-03;Fes-Meknes;Douar Al M’arat
0;-4.1016,33.9561;MA-03;Fes-Meknes;Douar Oubja
0;-4.1076,33.9582;MA-03;Fes-Meknes;Douar Tarehout
0;-4.1304,33.9569;MA-03;Fes-Meknes;Tizi Ar Rab’ane
0;-4.1690,33.9515;MA-03;Fes-Meknes;Douar Tninna
0;-4.2289,33.9501;MA-03;Fes-Meknes;Douar Madrad
0;-4.1702,33.9374;MA-03;Fes-Meknes;Douar Oummalwine
0;-4.1519,33.9286;MA-03;Fes-Meknes;Douar Khenafou
0;-4.0909,33.9259;MA-03;Fes-Meknes;Douar Bou Yssil
0;-4.0779,33.9173;MA-03;Fes-Meknes;Douar El Mehajet
0;-4.1574,33.9031;MA-03;Fes-Meknes;Douar Timsoukht
0;-4.2045,33.9039;MA-03;Fes-Meknes;Douar Beni ’Abbad
0;-4.2016,33.8779;MA-03;Fes-Meknes;Douar Msara
0;-4.1097,33.8632;MA-03;Fes-Meknes;Douar Bou Iznane
0;-4.1208,33.8576;MA-03;Fes-Meknes;Douar Lemrat
0;-4.1523,33.8462;MA-03;Fes-Meknes;Douar Lajaj
0;-4.0918,33.8223;MA-03;Fes-Meknes;Douar Bou Açfour
0;-4.0369,33.8268;MA-03;Fes-Meknes;Douar Asrafi
0;-4.1077,33.7906;MA-03;Fes-Meknes;Douar Wad Irgane
0;-4.2433,33.7910;MA-03;Fes-Meknes;Douar Bi Souhane
0;-4.2351,33.7616;MA-03;Fes-Meknes;Douar Istifene
0;-4.0880,33.7771;MA-03;Fes-Meknes;Douar La’ri Oukrat
0;-4.0000,33.7707;MA-03;Fes-Meknes;Douar Tannkraremt
0;-5.3728,33.6213;MA-03;Fes-Meknes;Ait El Houssine Ou Amar
0;-5.3683,33.6160;MA-03;Fes-Meknes;Ait El Haj
0;-5.5916,33.6438;MA-03;Fes-Meknes;Kasba
0;-5.5863,33.6403;MA-03;Fes-Meknes;Pachalik
0;-5.5410,33.7478;MA-03;Fes-Meknes;Charikat Zayane
0;-5.6129,33.8678;MA-03;Fes-Meknes;Douar Ejjamaa
0;-5.6050,33.8643;MA-03;Fes-Meknes;Dar Abdellah
0;-5.5826,33.8517;MA-03;Fes-Meknes;Coopérative Laayoune
0;-5.5817,33.8506;MA-03;Fes-Meknes;Dyoar Sfiha
0;-5.5053,33.8409;MA-03;Fes-Meknes;Douar Ait Othmane Hmarine
0;-5.5312,33.8354;MA-03;Fes-Meknes;Dar Moulqud
0;-5.5294,33.8314;MA-03;Fes-Meknes;Dar Azznuz
0;-5.5614,33.8425;MA-03;Fes-Meknes;Coopérative Ennaiji
0;-5.6175,33.8421;MA-03;Fes-Meknes;Coopérative Lekbira
0;-5.6177,33.8261;MA-03;Fes-Meknes;Coopérative Lekbira
0;-5.5943,33.8234;MA-03;Fes-Meknes;Coopérative El Hassaniya
0;-5.5503,33.8274;MA-03;Fes-Meknes;Douar El Alaoui
0;-5.5190,33.8233;MA-03;Fes-Meknes;Coopérative Ennaiji
0;-5.5059,33.8210;MA-03;Fes-Meknes;Douar Ait Hammdou Ou Rahou
0;-5.5057,33.8159;MA-03;Fes-Meknes;Douar Ait Youssef Ou Rahou
0;-5.5069,33.8122;MA-03;Fes-Meknes;El Caidat Maijat
0;-5.5016,33.8106;MA-03;Fes-Meknes;Douar Ait Ourguine
0;-5.5136,33.8127;MA-03;Fes-Meknes;Coopérative Sidi El Arbi
0;-5.5133,33.8181;MA-03;Fes-Meknes;Douar Lkaryane
0;-5.5782,33.8165;MA-03;Fes-Meknes;Coopérative El Hassaniya
0;-5.5958,33.8131;MA-03;Fes-Meknes;Coopérative El Hassaniya
0;-5.5981,33.8118;MA-03;Fes-Meknes;Coopérative Bou Afiya
0;-5.5964,33.7877;MA-03;Fes-Meknes;Douar Aquensar
0;-5.5569,33.7963;MA-03;Fes-Meknes;Douar Ait Moussa Ou Ali
0;-5.5554,33.7902;MA-03;Fes-Meknes;Douar Ait Ali Ou Moussa
0;-5.5029,33.8003;MA-03;Fes-Meknes;Douar Mouna
0;-5.4974,33.8046;MA-03;Fes-Meknes;Douar Ait Amer
0;-5.5026,33.7883;MA-03;Fes-Meknes;Dar Bouhri
0;-5.5462,33.7784;MA-03;Fes-Meknes;Douar Ait Ben Oihmane
0;-5.5494,33.7817;MA-03;Fes-Meknes;Douar Ait Ali Ouchoau
0;-5.5509,33.7866;MA-03;Fes-Meknes;Douar Ait Othmane Oucheaua
0;-5.5779,33.7795;MA-03;Fes-Meknes;Société de Développement Agricole Kikri
0;-5.6018,33.7752;MA-03;Fes-Meknes;Coopérative Lhouriya
0;-5.5438,33.7730;MA-03;Fes-Meknes;Douar Ait Lzoussine
0;-5.5387,33.7697;MA-03;Fes-Meknes;Douar Ait Belqas
0;-5.5767,33.7669;MA-03;Fes-Meknes;Société de Développement Agricole Douar Charika Lekhira
0;-5.6174,33.7672;MA-03;Fes-Meknes;Douar Tizi Igourramene
0;-5.6216,33.7585;MA-03;Fes-Meknes;Dar Ou Aissa
0;-5.5732,33.7596;MA-03;Fes-Meknes;Société de Développement Agricole Douar Charika Sghira
0;-5.5334,33.7651;MA-03;Fes-Meknes;Douar Ait Haddou Hammou
0;-5.5339,33.7540;MA-03;Fes-Meknes;Charikat Zayane
0;-5.5076,33.7507;MA-03;Fes-Meknes;Dar Bahlouli
0;-5.6027,33.7515;MA-03;Fes-Meknes;Douar Ait Abdessalam
0;-5.5627,33.8027;MA-03;Fes-Meknes;Douar Irsekalene
0;-5.3643,33.7430;MA-03;Fes-Meknes;Comagri
0;-5.3510,33.7463;MA-03;Fes-Meknes;Dar Rahou Naamane
0;-5.3388,33.7472;MA-03;Fes-Meknes;Coopérative Ait Moussa
0;-5.3391,33.6202;MA-03;Fes-Meknes;Dar Driss Abich
0;-5.3191,33.6195;MA-03;Fes-Meknes;Bouazza Aqachchour
0;-5.3115,33.6208;MA-03;Fes-Meknes;Dar El Haj Eddar
0;-5.2872,33.6204;MA-03;Fes-Meknes;Tizi Nabrouri
0;-5.2802,33.6209;MA-03;Fes-Meknes;Ait Baghazi
0;-5.2517,33.6182;MA-03;Fes-Meknes;Dar Oufqir Mimoune
0;-5.2736,33.6058;MA-03;Fes-Meknes;Ait Ali Ou Alla
0;-5.3726,33.5990;MA-03;Fes-Meknes;Ait Baammou
0;-5.3069,33.5904;MA-03;Fes-Meknes;Ait Blal
0;-5.3045,33.5968;MA-03;Fes-Meknes;Coopérative Iqbar Iqaddaren
0;-5.2513,33.5929;MA-03;Fes-Meknes;Coopérative Iqbar Ait Naamane
0;-5.3469,33.5480;MA-03;Fes-Meknes;Taqachmiret Ouihlan
0;-5.3516,33.5438;MA-03;Fes-Meknes;Dar Moha Ou Said
0;-5.3224,33.5485;MA-03;Fes-Meknes;Tazaret Iqatlaane
0;-5.2787,33.5427;MA-03;Fes-Meknes;Imaouen Ouddar
0;-5.3154,33.5298;MA-03;Fes-Meknes;Oulad Abdessalem Aarab
0;-5.3427,33.5348;MA-03;Fes-Meknes;Ait Imour
0;-5.3517,33.5367;MA-03;Fes-Meknes;Ait Hassan Nittohmad
0;-5.3220,33.5235;MA-03;Fes-Meknes;Dar Ababou Miloud
0;-5.3195,33.5171;MA-03;Fes-Meknes;Iharoujen
0;-5.2603,33.5111;MA-03;Fes-Meknes;Ait Moussa Ou Addi
0;-5.3111,33.5139;MA-03;Fes-Meknes;Ait Hammou
0;-5.3101,33.5077;MA-03;Fes-Meknes;Dar Fadili Mimoune
0;-5.3541,33.5022;MA-03;Fes-Meknes;Ait Boubker
0;-5.3495,33.4981;MA-03;Fes-Meknes;Dar El Youssefi Moha
0;-5.3244,33.5053;MA-03;Fes-Meknes;Dar Achekkour
0;-5.3157,33.5004;MA-03;Fes-Meknes;Dar Omari Med
0;-5.2830,33.5040;MA-03;Fes-Meknes;Ait Ou Ali
0;-5.3053,33.7420;MA-03;Fes-Meknes;Ait Errigou
0;-5.3161,33.7336;MA-03;Fes-Meknes;Ghoudane
0;-5.2561,33.7314;MA-03;Fes-Meknes;Ait Abbou
0;-5.3343,33.7240;MA-03;Fes-Meknes;Masdae Jouahel
0;-5.3449,33.7226;MA-03;Fes-Meknes;Coopérative Ait Naamane
0;-5.3157,33.7207;MA-03;Fes-Meknes;Oulad Ouatiti Sidi Machhour
0;-5.2842,33.7198;MA-03;Fes-Meknes;Ait Aissa
0;-5.2682,33.7121;MA-03;Fes-Meknes;Ait Blal
0;-5.2509,33.7079;MA-03;Fes-Meknes;Tisli Oudi
0;-5.2610,33.7043;MA-03;Fes-Meknes;Ait Blal
0;-5.2770,33.7034;MA-03;Fes-Meknes;Dar El Houssine Amantich
0;-5.3364,33.7083;MA-03;Fes-Meknes;Dar Ben El Haj Ahmed
0;-5.3430,33.7035;MA-03;Fes-Meknes;Ait Ammou Bou Qassou
0;-5.3625,33.7090;MA-03;Fes-Meknes;Ait Chaaou
0;-5.3530,33.6905;MA-03;Fes-Meknes;Ait Mansour
0;-5.2728,33.6946;MA-03;Fes-Meknes;Ba Ali Ou Lghazi
0;-5.2695,33.6959;MA-03;Fes-Meknes;Ait Ali Ou Lahsen
0;-5.2606,33.6976;MA-03;Fes-Meknes;Dar Driss Azeroual
0;-5.2507,33.6863;MA-03;Fes-Meknes;Ait Aissa
0;-5.2974,33.6882;MA-03;Fes-Meknes;Tabahhout
0;-5.3225,33.6785;MA-03;Fes-Meknes;Taddart Mohand Ou Haddou
0;-5.3487,33.6861;MA-03;Fes-Meknes;Ait Youssef Ou Othmane
0;-5.2607,33.6755;MA-03;Fes-Meknes;Timaalit
0;-5.3438,33.6626;MA-03;Fes-Meknes;Ait Ben Hsine
0;-5.3404,33.6556;MA-03;Fes-Meknes;Ait Said
0;-5.3502,33.6537;MA-03;Fes-Meknes;Dar Driss Ou Ba Ali
0;-5.3712,33.6367;MA-03;Fes-Meknes;Dar Alla Amharech
0;-5.3723,33.6317;MA-03;Fes-Meknes;Ait Blal
0;-5.3193,33.6305;MA-03;Fes-Meknes;Dar Moha n-Baba
0;-5.3095,33.6304;MA-03;Fes-Meknes;Ait Aissa
0;-5.3211,33.6271;MA-03;Fes-Meknes;Dar Lahssayni Hmid
0;-5.2587,33.6269;MA-03;Fes-Meknes;Ait Ichchou
0;-4.9778,33.6221;MA-03;Fes-Meknes;Dada El Haj Lahsen
0;-4.9513,33.6168;MA-03;Fes-Meknes;Douar Ait Said Ou Abderrahmane
0;-4.9398,33.6164;MA-03;Fes-Meknes;Tassa Ouamane
0;-4.9283,33.6084;MA-03;Fes-Meknes;Lborj Ou Keraouch
0;-4.8898,33.6213;MA-03;Fes-Meknes;Douar Iqerrouchene
0;-4.8835,33.6187;MA-03;Fes-Meknes;Sidi El Ghazi
0;-4.9657,33.6005;MA-03;Fes-Meknes;Talaint Ibkhar
0;-4.9760,33.6184;MA-03;Fes-Meknes;Douar Ait Youssef
0;-4.9818,33.6157;MA-03;Fes-Meknes;Afoud Inoulane
0;-4.9919,33.6150;MA-03;Fes-Meknes;Moulay Abdelkader Jilali
0;-4.9962,33.5957;MA-03;Fes-Meknes;Bouighsane
0;-4.9754,33.5962;MA-03;Fes-Meknes;Imma Henna
0;-4.9935,33.5829;MA-03;Fes-Meknes;Bou Tezrout
0;-4.9756,33.5921;MA-03;Fes-Meknes;Douar Ait-Rahou
0;-4.9775,33.5897;MA-03;Fes-Meknes;Commune Dayat Aoua
0;-4.9732,33.5794;MA-03;Fes-Meknes;Jer Ighezrane
0;-4.9897,33.5588;MA-03;Fes-Meknes;Mechraa Lahmir
0;-4.9759,33.5638;MA-03;Fes-Meknes;Almou Abouri
0;-4.9955,33.5469;MA-03;Fes-Meknes;Talaint Tamellalt
0;-4.9061,33.5586;MA-03;Fes-Meknes;Agdal Oughyoul
0;-4.9849,33.5326;MA-03;Fes-Meknes;Douar Ait Haddou
0;-4.9560,33.5367;MA-03;Fes-Meknes;Erreggada
0;-4.9301,33.5268;MA-03;Fes-Meknes;Moubrouaz
0;-4.9165,33.5466;MA-03;Fes-Meknes;Eddhar
0;-4.9380,33.5084;MA-03;Fes-Meknes;Bouaraar
0;-4.8836,33.4982;MA-03;Fes-Meknes;Asguine
0;-4.8780,33.5043;MA-03;Fes-Meknes;Bou Lferyas
0;-4.8554,33.7042;MA-03;Fes-Meknes;Ait Chaib
0;-4.8460,33.6998;MA-03;Fes-Meknes;Ait Idar Ou Guelmam
0;-4.8374,33.6986;MA-03;Fes-Meknes;Coopérative Sidi Moussa
0;-4.8118,33.6924;MA-03;Fes-Meknes;Ait El Maskine
0;-4.8200,33.6931;MA-03;Fes-Meknes;Imouaar
0;-4.8188,33.6900;MA-03;Fes-Meknes;Laanoussar
0;-4.8212,33.6877;MA-03;Fes-Meknes;Ait Hmad
0;-4.8166,33.6781;MA-03;Fes-Meknes;Ait Azzou
0;-4.8158,33.6791;MA-03;Fes-Meknes;Ait Ichou
0;-4.8483,33.6732;MA-03;Fes-Meknes;Ighrem Assaka
0;-4.8559,33.6730;MA-03;Fes-Meknes;Ighrem n-Tachchout
0;-4.8522,33.6730;MA-03;Fes-Meknes;Ait Moussa
0;-4.8519,33.6704;MA-03;Fes-Meknes;Ighrem Aqdim
0;-4.8585,33.6702;MA-03;Fes-Meknes;Issendal Iroumine
0;-4.8366,33.6606;MA-03;Fes-Meknes;Ait Yahya
0;-4.8619,33.6434;MA-03;Fes-Meknes;Ait Haddou Ou Lahsen
0;-4.8158,33.6341;MA-03;Fes-Meknes;Issaqqifene Ifoukal
0;-4.8449,33.6313;MA-03;Fes-Meknes;Ait Oumghar
0;-4.8526,33.6265;MA-03;Fes-Meknes;Ait Ali Ou Hammou
0;-4.8106,33.6400;MA-03;Fes-Meknes;Ait Berrahbou
0;-4.8052,33.6418;MA-03;Fes-Meknes;Ait Eddahrir
0;-4.8029,33.6446;MA-03;Fes-Meknes;Ait Mouloud Ou Baadi
0;-4.7667,33.6266;MA-03;Fes-Meknes;Ikmitine
0;-4.7594,33.6650;MA-03;Fes-Meknes;Ait Abdellah
0;-4.7802,33.6758;MA-03;Fes-Meknes;Ait Abdellah
0;-4.8074,33.6838;MA-03;Fes-Meknes;Ait Ali Aarab
0;-4.8097,33.6909;MA-03;Fes-Meknes;Imqerchene
0;-4.8028,33.6966;MA-03;Fes-Meknes;Ait Abdellah
0;-4.7847,33.7005;MA-03;Fes-Meknes;Ait Bouckhane
0;-4.7821,33.7048;MA-03;Fes-Meknes;Ait Hammou Ou Ali
0;-4.7834,33.6988;MA-03;Fes-Meknes;Ait Azzou
0;-4.7876,33.7034;MA-03;Fes-Meknes;Ait Mimoune Ou El Arbi
0;-4.7865,33.7056;MA-03;Fes-Meknes;Ait Mhamed
0;-4.7956,33.7039;MA-03;Fes-Meknes;Ait Moussa
0;-4.7894,33.7077;MA-03;Fes-Meknes;Ait Hand
0;-4.7614,33.7342;MA-03;Fes-Meknes;Ait Ben Rahou
0;-4.7548,33.7407;MA-03;Fes-Meknes;Ait Ali Ou Rahou
0;-4.7592,33.7380;MA-03;Fes-Meknes;Ait Hmad
0;-4.7615,33.7402;MA-03;Fes-Meknes;Ait Oujil
0;-4.7510,33.7443;MA-03;Fes-Meknes;Ait Ali n-Aicha
0;-4.7933,33.7058;MA-03;Fes-Meknes;Ait Rqiya
0;-4.7641,33.6997;MA-03;Fes-Meknes;Ait Qallouch
0;-4.5872,33.8609;MA-03;Fes-Meknes;Douar Oulad Hmammouch
0;-4.5757,33.8681;MA-03;Fes-Meknes;Douar Njajra
0;-4.5716,33.8683;MA-03;Fes-Meknes;Douar Mguerhene
0;-4.5661,33.8664;MA-03;Fes-Meknes;Douar Oulad Tayeb
0;-4.5682,33.8624;MA-03;Fes-Meknes;Oulad Ben Abbou
0;-4.5736,33.8628;MA-03;Fes-Meknes;Douar Noualat
0;-4.5804,33.8578;MA-03;Fes-Meknes;Douar Leqraouecha
0;-4.7161,33.5618;MA-03;Fes-Meknes;Douar Tajmout
0;-4.6886,33.5157;MA-03;Fes-Meknes;Douar Ait Bou Ziane
0;-4.6621,33.5540;MA-03;Fes-Meknes;Douar Tizi Incurar
0;-4.7087,33.6093;MA-03;Fes-Meknes;Tagnanayt
0;-4.7425,33.8697;MA-03;Fes-Meknes;Michlifene
0;-4.7321,33.8710;MA-03;Fes-Meknes;Oulad El Haj
0;-4.7345,33.8610;MA-03;Fes-Meknes;Dar Jilali
0;-4.7116,33.8559;MA-03;Fes-Meknes;Coopérative Jabbara
